[INFO] 2025-03-12 18:01:51,212 autoreload - Watching for file changes with StatReloader
[INFO] 2025-03-12 19:15:09,804 views - ÀÚ±â¼Ò°³¼­ »ı¼º ¿Ï·á: {'uuid': 'ca3495ce-23e0-4ec6-a2f5-e51b9487cc00', 'resume_id': 9, 'job_url_1': 'https://www.jobkorea.co.kr/Recruit/GI_Read/46478037?Oem_Code=C1&logpath=1&stext=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&listno=1', 'target_company_url': 'https://www.example.com', 'user_story': '?? ???? ???? ???? ????.', 'generated_resume': '[Áö¿øÀÚ ÀÌ¸§]\n[Áö¿øÀÚ ÁÖ¼Ò]\n[Áö¿øÀÚ ¿¬¶ôÃ³]\n[ÀÌ¸ŞÀÏ ÁÖ¼Ò]\n[Áö¿ø ³¯Â¥]\n\n¢ßµöÀÎ»çÀÌÆ® ÀÎ»ç ´ã´çÀÚ´Ô,\n\nÁ¦ ÀÌ¸§Àº [Áö¿øÀÚ ÀÌ¸§]ÀÌ¸ç, ±Í»ç¿¡¼­ ¸ğÁıÇÏ´Â AI/ML ¿£Áö´Ï¾î Æ÷Áö¼Ç¿¡ Áö¿øÇÏ°Ô µÇ¾î ¸Å¿ì ±â»Ş´Ï´Ù. ±Í»çÀÇ ÀÎ³»½É ÀÖ´Â ¸ğ´ÏÅÍ¸µ ½Ã½ºÅÛ °³¹ß¿¡ °üÇÑ ¿­Á¤°ú ¶Ù¾î³­ ±â¼ú·Â¿¡ ±íÀº ÀÎ»óÀ» ¹Ş¾ÒÀ¸¸ç, Á¦°¡ º¸À¯ÇÑ ±â¼ú°ú °æÇèÀÌ ±Í»çÀÇ ¹Ì¼ÇÀ» Áö¿øÇÏ°í ´õ¿í ¹ßÀü½ÃÅ³ ¼ö ÀÖÀ» °ÍÀÌ¶ó È®½ÅÇÕ´Ï´Ù.\n\n[ÇĞ·Â ¹× Àü¹® Áö½Ä]\nÀú´Â [´ëÇĞ±³ ÀÌ¸§]¿¡¼­ ÄÄÇ»ÅÍ °úÇĞÀ» Àü°øÇÏ°í, [¼®»ç ÇĞÀ§]¸¦ ÃëµæÇß½À´Ï´Ù. ´ëÇĞ¿¡¼­ÀÇ °úÁ¤ µ¿¾È, Àú´Â Æ¯È÷ ÄÄÇ»ÅÍ ºñÀü°ú ¸Ó½Å·¯´×¿¡ °ü½ÉÀ» °¡Áö°í ±íÀÌ ¿¬±¸ÇßÀ¸¸ç, ¿©·¯ ÇÁ·ÎÁ§Æ®¿Í ¿¬±¸¿¡¼­ ½ÇÁúÀûÀÎ ¹®Á¦ ÇØ°áÀ» À§ÇØ AI¸¦ Àû¿ëÇÏ´Â ¹æ¹ıÀ» Å½±¸Çß½À´Ï´Ù.\n\n[Á÷¹« °ü·Ã °æÇè]\nÀü¹®Á÷ °æ·Â 5³â µ¿¾È, Àú´Â ´Ù¾çÇÑ ÇÁ·ÎÁ§Æ®¿¡¼­ ÄÄÇ»ÅÍ ºñÀü°ú µö·¯´× ¸ğµ¨À» °³¹ßÇÏ°í ÃÖÀûÈ­ÇÏ´Â ÀÛ¾÷À» ¼öÇàÇß½À´Ï´Ù. Æ¯È÷ [ÀÌÀü È¸»ç ÀÌ¸§]¿¡¼­´Â ½Ç½Ã°£À¸·Î °´Ã¼¸¦ ÀÎ½ÄÇÏ°í ÃßÀûÇÏ´Â ÀÓº£µğµå ½Ã½ºÅÛÀ» °³¹ßÇÏ´Â ÇÁ·ÎÁ§Æ®¸¦ ÁÖµµ', 'created_at': '2025-03-12 10:15:09'}
[INFO] 2025-03-12 19:15:09,806 basehttp - "POST /api/create_resume/ HTTP/1.1" 200 1627
[INFO] 2025-03-13 09:36:54,504 autoreload - Watching for file changes with StatReloader
[INFO] 2025-03-13 09:37:32,291 views - ¹ŞÀº job_url_1: https://www.jobkorea.co.kr/Recruit/GI_Read/46478037?Oem_Code=C1&logpath=1&stext=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&listno=1
[INFO] 2025-03-13 09:37:32,292 views - ¹ŞÀº target_company_url: https://www.example.com
[INFO] 2025-03-13 09:37:32,292 views - ¹ŞÀº user_story: ?? ???? ???? ???? ????.
[INFO] 2025-03-13 09:37:32,618 views - Å©·Ñ¸µ ¼º°ø: Ã¤¿ë Á¤º¸¸¦ Á¤»óÀûÀ¸·Î °¡Á®¿È
[INFO] 2025-03-13 09:37:46,172 views - GPT ÀÚ±â¼Ò°³¼­ »ı¼º ¼º°ø
[INFO] 2025-03-13 09:37:46,177 views - DB ÀúÀå ¼º°ø: Resume ID 10
[INFO] 2025-03-13 09:37:46,177 views - ÀÚ±â¼Ò°³¼­ »ı¼º ¿Ï·á: {'uuid': '795e346d-1eaf-4d17-ac5d-41be9f3c3eda', 'resume_id': 10, 'job_url_1': 'https://www.jobkorea.co.kr/Recruit/GI_Read/46478037?Oem_Code=C1&logpath=1&stext=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&listno=1', 'target_company_url': 'https://www.example.com', 'user_story': '?? ???? ???? ???? ????.', 'generated_resume': '[ÀÚ±â¼Ò°³¼­]\n\n**Áö¿øÀÚ ÀÌ¸§: [ÀÌ¸§ ÀÔ·Â]**\n\n**Áö¿ø Á÷¹«: AI/ML ¿£Áö´Ï¾î**\n\n**Áö¿ø È¸»ç: ¢ßµöÀÎ»çÀÌÆ®**\n\n**1. ÀÚ±â¼Ò°³**\n\n¾È³çÇÏ¼¼¿ä. Â÷¼¼´ë ÀÚµ¿Â÷ ¾ÈÀü ½Ã½ºÅÛÀ» ¼±µµÇÏ´Â ¢ßµöÀÎ»çÀÌÆ®ÀÇ AI/ML ¿£Áö´Ï¾î·Î Áö¿øÇÏ´Â [ÀÌ¸§]ÀÔ´Ï´Ù. ÄÄÇ»ÅÍ °øÇĞÀ» Àü°øÇÏ°í, Æ¯È÷ AI ¹× ÄÄÇ»ÅÍ ºñÀü ºĞ¾ß¿¡¼­ 5³â ÀÌ»óÀÇ °æ·ÂÀ» ½×¾Æ¿Ô½À´Ï´Ù. ±â¼úÀ» ÅëÇØ ½Ç»ıÈ°ÀÇ ¹®Á¦¸¦ ÇØ°áÇÏ°í °³¼±ÇÏ´Â °Í¿¡ Å« º¸¶÷À» ´À³¢¸ç, Á¦ ±â¼úÀÌ ´õ Å« °¡Ä¡¸¦ Ã¢ÃâÇÒ ¼ö ÀÖ´Â °÷¿¡¼­ ÀÏÇÏ°íÀÚ ÇÕ´Ï´Ù.\n\n**2. Àü¹® ±â¼ú ¹× °æ·Â**\n\nÀú´Â ´ëÇĞ ½ÃÀıºÎÅÍ ÄÄÇ»ÅÍ ºñÀü°ú µö·¯´× ÇÁ·ÎÁ§Æ®¿¡ Âü¿©ÇÏ¸ç °ü·Ã ¿ª·®À» Å°¿ö¿Ô½À´Ï´Ù. Æ¯È÷ ÀÓº£µğµå ½Ã½ºÅÛ¿¡¼­ µö·¯´× ¸ğµ¨À» ÃÖÀûÈ­ÇÏ°í ¹èÆ÷ÇÏ´Â °æÇèÀ» ÅëÇØ, ½Ç½Ã°£À¸·Î ³ôÀº ¼º´ÉÀ» ¹ßÈÖÇÏ´Â AI ¼Ö·ç¼Ç °³¹ß¿¡ ±â¿©Çß½À´Ï´Ù. ¸ğºô¸®Æ¼ ±â¼ú °³¹ß È¸»ç¿¡¼­ ±Ù¹«ÇÏ¸é¼­´Â Â÷·® ³» Ä«¸Ş¶ó ½Ã½ºÅÛÀ» À§ÇÑ ÀÎ°øÁö´É ¾Ë°í¸®ÁòÀ» °³¹ßÇÏ¿©, ÁÖÇà ÁßÀÎ Â÷·®¿¡¼­ ¿îÀüÀÚ¿Í ½Â°´ÀÇ ¾ÈÀüÀ» °­È­ÇÏ´Â ÇÁ·ÎÁ§Æ®¸¦ ¼º°øÀûÀ¸·Î ÀÌ²ø¾ú½À´Ï´Ù.\n\n**3. ', 'created_at': '2025-03-13 00:37:46'}
[INFO] 2025-03-13 09:37:46,180 basehttp - "POST /api/create_resume/ HTTP/1.1" 200 1608
[INFO] 2025-03-13 11:10:03,887 autoreload - Watching for file changes with StatReloader
[WARNING] 2025-03-13 11:10:35,460 log - Not Found: /
[WARNING] 2025-03-13 11:10:35,462 basehttp - "GET / HTTP/1.1" 404 2307
[WARNING] 2025-03-13 11:10:38,639 log - Not Found: /
[WARNING] 2025-03-13 11:10:38,639 basehttp - "GET / HTTP/1.1" 404 2307
[INFO] 2025-03-14 12:13:14,861 autoreload - Watching for file changes with StatReloader
[INFO] 2025-03-14 12:13:20,554 basehttp - "GET / HTTP/1.1" 200 4475
[WARNING] 2025-03-14 12:13:20,580 basehttp - "GET /static/images/facebook-icon.png HTTP/1.1" 404 1886
[WARNING] 2025-03-14 12:13:20,589 basehttp - "GET /static/images/linkedin-icon.png HTTP/1.1" 404 1886
[WARNING] 2025-03-14 12:13:20,593 basehttp - "GET /static/images/github-icon.png HTTP/1.1" 404 1880
[WARNING] 2025-03-14 12:13:20,593 basehttp - "GET /static/images/twitter-icon.png HTTP/1.1" 404 1883
[WARNING] 2025-03-14 12:13:20,593 basehttp - "GET /static/images/instagram-icon.png HTTP/1.1" 404 1889
[INFO] 2025-03-14 12:13:20,601 basehttp - "GET /static/stylesheet.css HTTP/1.1" 200 2989
[WARNING] 2025-03-14 12:13:20,631 log - Not Found: /favicon.ico
[WARNING] 2025-03-14 12:13:20,632 basehttp - "GET /favicon.ico HTTP/1.1" 404 2501
[WARNING] 2025-03-14 12:14:47,319 log - Not Found: /api/create_resume/
[WARNING] 2025-03-14 12:14:47,320 basehttp - "POST /api/create_resume/ HTTP/1.1" 404 2627
[WARNING] 2025-03-14 12:14:50,158 log - Not Found: /api/create_resume/
[WARNING] 2025-03-14 12:14:50,159 basehttp - "POST /api/create_resume/ HTTP/1.1" 404 2627
[INFO] 2025-03-14 12:26:59,974 basehttp - "GET / HTTP/1.1" 200 4475
[WARNING] 2025-03-14 12:27:00,036 basehttp - "GET /static/images/facebook-icon.png HTTP/1.1" 404 1886
[WARNING] 2025-03-14 12:27:00,036 basehttp - "GET /static/images/github-icon.png HTTP/1.1" 404 1880
[WARNING] 2025-03-14 12:27:00,037 basehttp - "GET /static/images/twitter-icon.png HTTP/1.1" 404 1883
[WARNING] 2025-03-14 12:27:00,043 basehttp - "GET /static/images/linkedin-icon.png HTTP/1.1" 404 1886
[WARNING] 2025-03-14 12:27:00,047 basehttp - "GET /static/images/instagram-icon.png HTTP/1.1" 404 1889
[INFO] 2025-03-14 12:31:09,106 autoreload - C:\Users\kci01\clfactory\clfactory\urls.py changed, reloading.
[INFO] 2025-03-14 12:31:09,889 autoreload - Watching for file changes with StatReloader
[INFO] 2025-03-14 12:31:24,805 autoreload - Watching for file changes with StatReloader
[INFO] 2025-03-14 12:31:32,752 basehttp - "GET / HTTP/1.1" 200 4475
[INFO] 2025-03-14 12:31:32,794 basehttp - "GET /static/stylesheet.css HTTP/1.1" 304 0
[WARNING] 2025-03-14 12:31:32,795 basehttp - "GET /static/images/facebook-icon.png HTTP/1.1" 404 1886
[WARNING] 2025-03-14 12:31:32,798 basehttp - "GET /static/images/instagram-icon.png HTTP/1.1" 404 1889
[WARNING] 2025-03-14 12:31:32,803 basehttp - "GET /static/images/twitter-icon.png HTTP/1.1" 404 1883
[WARNING] 2025-03-14 12:31:32,812 basehttp - "GET /static/images/linkedin-icon.png HTTP/1.1" 404 1886
[WARNING] 2025-03-14 12:31:32,813 basehttp - "GET /static/images/github-icon.png HTTP/1.1" 404 1880
[INFO] 2025-03-14 13:02:01,491 autoreload - Watching for file changes with StatReloader
[INFO] 2025-03-14 13:02:06,656 basehttp - "GET / HTTP/1.1" 200 4521
[INFO] 2025-03-14 13:02:06,698 basehttp - "GET /static/stylesheet.css HTTP/1.1" 304 0
[INFO] 2025-03-14 13:02:06,802 basehttp - "GET /static/images/instagram-icon.png HTTP/1.1" 200 42247
[INFO] 2025-03-14 13:02:06,804 basehttp - "GET /static/images/github-icon.png HTTP/1.1" 200 16495
[INFO] 2025-03-14 13:02:06,805 basehttp - "GET /static/images/facebook-icon.png HTTP/1.1" 200 16039
[INFO] 2025-03-14 13:02:06,805 basehttp - "GET /static/images/linkedin-icon.png HTTP/1.1" 200 18212
[INFO] 2025-03-14 13:02:06,806 basehttp - "GET /static/images/twitter-icon.png HTTP/1.1" 200 21821
[INFO] 2025-03-14 13:02:46,268 views - ¹ŞÀº recruitment_notice_url: None
[INFO] 2025-03-14 13:02:46,269 views - ¹ŞÀº target_company_url: None
[INFO] 2025-03-14 13:02:46,270 views - ¹ŞÀº user_story: None
[ERROR] 2025-03-14 13:02:46,271 views - recruitment_notice_urlÀÌ Á¦°øµÇÁö ¾ÊÀ½
[WARNING] 2025-03-14 13:02:46,273 log - Bad Request: /api/create_resume/
[WARNING] 2025-03-14 13:02:46,273 basehttp - "POST /api/create_resume/ HTTP/1.1" 400 73
[INFO] 2025-03-14 13:51:12,100 autoreload - C:\Users\kci01\clfactory\api\views.py changed, reloading.
[INFO] 2025-03-14 13:51:12,654 autoreload - Watching for file changes with StatReloader
[INFO] 2025-03-14 13:52:48,688 autoreload - Watching for file changes with StatReloader
[INFO] 2025-03-14 13:52:51,391 basehttp - "GET / HTTP/1.1" 200 5007
[INFO] 2025-03-14 13:52:51,426 basehttp - "GET /static/images/facebook-icon.png HTTP/1.1" 304 0
[INFO] 2025-03-14 13:52:51,427 basehttp - "GET /static/stylesheet.css HTTP/1.1" 304 0
[INFO] 2025-03-14 13:52:51,430 basehttp - "GET /static/images/instagram-icon.png HTTP/1.1" 304 0
[INFO] 2025-03-14 13:52:51,430 basehttp - "GET /static/images/twitter-icon.png HTTP/1.1" 304 0
[INFO] 2025-03-14 13:52:51,431 basehttp - "GET /static/images/github-icon.png HTTP/1.1" 304 0
[INFO] 2025-03-14 13:52:51,431 basehttp - "GET /static/images/linkedin-icon.png HTTP/1.1" 304 0
[INFO] 2025-03-14 13:53:07,636 views - ¹ŞÀº recruitment_notice_url: https://www.jobkorea.co.kr/Recruit/GI_Read/46581760?Oem_Code=C1&productType=FirstVVIP&logpath=0&sc=511
[INFO] 2025-03-14 13:53:07,637 views - ¹ŞÀº target_company_url: 
[INFO] 2025-03-14 13:53:07,637 views - ¹ŞÀº user_story: ½áÁÖ¼¼¿ä
[INFO] 2025-03-14 13:53:08,175 views - Å©·Ñ¸µ ¼º°ø
[INFO] 2025-03-14 13:53:20,462 views - GPT ÀÚ±â¼Ò°³¼­ »ı¼º ¼º°ø
[INFO] 2025-03-14 13:53:20,486 views - DB ÀúÀå ¼º°ø: Resume ID 11
[INFO] 2025-03-14 13:53:20,487 views - ÀÚ±â¼Ò°³¼­ »ı¼º ¿Ï·á: {'resume_id': 11, 'recruitment_notice_url': 'https://www.jobkorea.co.kr/Recruit/GI_Read/46581760?Oem_Code=C1&productType=FirstVVIP&logpath=0&sc=511', 'target_company_url': '', 'user_story': '½áÁÖ¼¼¿ä', 'generated_resume': '[ÀÚ±â¼Ò°³¼­ ¿¹½Ã]\n\n¼º¸í: [Áö¿øÀÚ ÀÌ¸§]\nÁö¿ø ºĞ¾ß: ÆĞ¼Ç ¾îµå¹ÙÀÌÀú\nÁö¿ø È¸»ç: »ş³ÚÄÚ¸®¾Æ\n\n1. ¼­·Ğ\n¾È³çÇÏ¼¼¿ä. ÆĞ¼ÇÀÌ¶ó´Â ¿¹¼úÀ» ÅëÇØ »ç¶÷µéÀÇ »î¿¡ ¾Æ¸§´Ù¿ò°ú Çàº¹À» Àü´ŞÇÏ°íÀÚ ÇÏ´Â [Áö¿øÀÚ ÀÌ¸§]ÀÔ´Ï´Ù. »ş³ÚÄÚ¸®¾ÆÀÇ ÆĞ¼Ç ¾îµå¹ÙÀÌÀú·Î Áö¿øÇÏ°Ô µÈ µ¿±â´Â »ş³ÚÀÌ¶ó´Â ºê·£µå°¡ Áö´Ñ ¿ª»çÀû °¡Ä¡¿Í Çõ½ÅÀûÀÎ ¹ÌÇĞ¿¡ ±íÀº °¨¸íÀ» ¹Ş¾Ò±â ¶§¹®ÀÔ´Ï´Ù. ÀÌ¸¦ ÅëÇØ °í°´¿¡°Ô ÃÖ»óÀÇ ¼îÇÎ °æÇèÀ» Á¦°øÇÏ°í, »ş³ÚÀÇ °¡Ä¡¸¦ Àü´ŞÇÏ´Â ¿ªÇÒÀ» ÇÏ°í ½Í½À´Ï´Ù.\n\n2. º»·Ğ\n### ÇĞ½À°ú °æÇè\n´ëÇĞ¿¡¼­ ÆĞ¼ÇµğÀÚÀÎÀ» Àü°øÇÏ¸ç, ÆĞ¼Ç »ê¾÷ÀÇ ´Ù¾çÇÑ Ãø¸éÀ» ÇĞ½ÀÇß½À´Ï´Ù. Æ¯È÷, ¼ÒºñÀÚ Çàµ¿°ú ºê·£µå Àü·« ¼ö¾÷¿¡¼­ ¾òÀº Áö½ÄÀº °í°´ÀÇ ´ÏÁî¸¦ ÀÌÇØÇÏ°í ÀÌ¿¡ ¸Â´Â ¼­ºñ½º¸¦ Á¦°øÇÏ´Â µ¥ Å« µµ¿òÀÌ µÉ °ÍÀÔ´Ï´Ù. ¶ÇÇÑ, ¿©·¯ ÆĞ¼Ç ºê·£µå¿¡¼­ ÀÎÅÏÀ¸·Î ±Ù¹«ÇÏ¸ç ½Ç¹« °æÇèÀ» ½×¾Ò½À´Ï´Ù. Æ¯È÷, °í°´ ¼­ºñ½º¿Í »óÇ° °ü¸® ¾÷¹«¸¦ ´ã´çÇÏ¸é¼­ °í°´ ÀÀ´ë ´É·Â°ú »óÇ° Áö½ÄÀ» Çâ»ó½ÃÄ×½À´Ï´Ù.\n\n### ÇÙ½É¿ª·®\n- **°è', 'created_at': '2025-03-14 04:53:20'}
[INFO] 2025-03-14 13:53:20,488 basehttp - "POST /api/create_resume/ HTTP/1.1" 200 1451
[INFO] 2025-03-14 14:26:19,053 autoreload - Watching for file changes with StatReloader
[INFO] 2025-03-14 14:26:29,077 views - ¹ŞÀº recruitment_notice_url: https://www.jobkorea.co.kr/Recruit/GI_Read/46581760?Oem_Code=C1&productType=FirstVVIP&logpath=0&sc=511
[INFO] 2025-03-14 14:26:29,080 views - ¹ŞÀº target_company_url: 
[INFO] 2025-03-14 14:26:29,081 views - ¹ŞÀº user_story: Àú´Â ±ºÀÎ Ãâ½ÅÀÌ°í ¿­½ÉÈ÷ ÇÏ°Ú½À´Ï´Ù
[INFO] 2025-03-14 14:26:29,740 views - Å©·Ñ¸µ ¼º°ø
[INFO] 2025-03-14 14:26:45,037 views - GPT ÀÚ±â¼Ò°³¼­ »ı¼º ¼º°ø
[INFO] 2025-03-14 14:26:45,044 views - DB ÀúÀå ¼º°ø: Resume ID 12
[INFO] 2025-03-14 14:26:45,045 views - ÀÚ±â¼Ò°³¼­ »ı¼º ¿Ï·á: {'resume_id': 12, 'recruitment_notice_url': 'https://www.jobkorea.co.kr/Recruit/GI_Read/46581760?Oem_Code=C1&productType=FirstVVIP&logpath=0&sc=511', 'target_company_url': '', 'user_story': 'Àú´Â ±ºÀÎ Ãâ½ÅÀÌ°í ¿­½ÉÈ÷ ÇÏ°Ú½À´Ï´Ù', 'generated_resume': '[ÀÚ±â¼Ò°³¼­]\n\n¼º¸í: [ÀÌ¸§]\nÁö¿øºĞ¾ß: ÆĞ¼Ç ¾îµå¹ÙÀÌÀú\nÁö¿øÀÏÀÚ: [Áö¿ø ³¯Â¥]\n\n1. ÀÚ±â¼Ò°³\n¾È³çÇÏ¼¼¿ä. Àú´Â ±º´ë¿¡¼­ÀÇ °æÇèÀ» ÅëÇØ Ã¼°èÀûÀÎ ÀÚ±â°ü¸® ´É·Â°ú ¿ì¼öÇÑ ÆÀ¿öÅ©¸¦ ¹è¿î [ÀÌ¸§]ÀÔ´Ï´Ù. ±º´ë »ıÈ° µ¿¾È Àú´Â °­ÇÑ ¸®´õ½Ê°ú ¹®Á¦ ÇØ°á ´É·ÂÀ» ¹ßÈÖÇÏ¿© ¿©·¯ »óÈ²¿¡¼­ ÆÀÀ» ¼º°øÀûÀ¸·Î ÀÌ²ø¾ú½À´Ï´Ù. ÀÌ·¯ÇÑ °æÇèÀ» ¹ÙÅÁÀ¸·Î ÆĞ¼Ç »ê¾÷¿¡¼­µµ Å¹¿ùÇÑ ¼º°ú¸¦ ³¾ ÀÚ½ÅÀÌ ÀÖ½À´Ï´Ù.\n\n2. »ş³ÚÄÚ¸®¾Æ¿¡ Áö¿øÇÏ°Ô µÈ µ¿±â\n»ş³ÚÄÚ¸®¾Æ´Â Àü ¼¼°èÀûÀ¸·Î ÀÎÁ¤¹Ş´Â ºê·£µå·Î¼­ °í°´¿¡°Ô ÃÖ°íÀÇ °¡Ä¡¸¦ Á¦°øÇÑ´Ù´Â Á¡¿¡¼­ Å« ¸Å·ÂÀ» ´À²¼½À´Ï´Ù. Æ¯È÷, »ş³ÚÀÇ ¼¼°èÀûÀÎ ÀÌ¹ÌÁö¿Í ÇÁ¸®¹Ì¾ö ¼­ºñ½º¿¡ ±â¿©ÇÏ°í ½Í´Ù´Â °­ÇÑ µ¿±â°¡ ÀÖ½À´Ï´Ù. Á¦°¡ Áö´Ñ Ã¼°èÀûÀÎ ±Ù¹« ÅÂµµ¿Í °í°´ Áß½ÉÀÇ ¼­ºñ½º ¸¶ÀÎµå¸¦ ¹ÙÅÁÀ¸·Î »ş³ÚÄÚ¸®¾ÆÀÇ ÆĞ¼Ç ¾îµå¹ÙÀÌÀú·Î¼­ Å©°Ô ±â¿©ÇÒ ¼ö ÀÖ´Ù°í È®½ÅÇÕ´Ï´Ù.\n\n3. º¸À¯ ¿ª·® ¹× °æÇè\n±º´ë¿¡¼­ÀÇ ´Ù¾çÇÑ °æÇèÀ» ÅëÇØ Àú´Â ¾î¶² »óÈ²¿¡¼­µµ Ä§ÂøÇÔÀ» À¯ÁöÇÏ¸ç ¹®Á¦¸¦ ÇØ°áÇÒ ¼ö ÀÖ´Â ´É·ÂÀ» °®Ãß¾ú½À´Ï´Ù. ¶ÇÇÑ, »óÈ²¿¡', 'created_at': '2025-03-14 05:26:45'}
[INFO] 2025-03-14 14:26:45,046 basehttp - "POST /api/create_resume/ HTTP/1.1" 200 1550
[INFO] 2025-03-14 14:28:44,920 basehttp - "GET /static/stylesheet.css HTTP/1.1" 304 0
[INFO] 2025-03-14 14:31:38,337 autoreload - Watching for file changes with StatReloader
[INFO] 2025-03-14 14:31:43,589 views - ¹ŞÀº recruitment_notice_url: https://www.jobkorea.co.kr/Recruit/GI_Read/46581760?Oem_Code=C1&productType=FirstVVIP&logpath=0&sc=511
[INFO] 2025-03-14 14:31:43,590 views - ¹ŞÀº target_company_url: 
[INFO] 2025-03-14 14:31:43,590 views - ¹ŞÀº user_story: Àú´Â ±ºÀÎ Ãâ½ÅÀÌ°í ¿­½ÉÈ÷ ÇÏ°Ú½À´Ï´Ù
[INFO] 2025-03-14 14:31:44,196 views - Å©·Ñ¸µ ¼º°ø
[INFO] 2025-03-14 14:31:56,417 views - GPT ÀÚ±â¼Ò°³¼­ »ı¼º ¼º°ø
[INFO] 2025-03-14 14:31:56,444 views - DB ÀúÀå ¼º°ø: Resume ID 13
